order_id,date,time,Round Of Time,Month,weekday basis on Date
9308,05-06-2015,18:49:04,18:00:00,June,Friday
9309,05-06-2015,18:53:32,18:00:00,June,Friday
9310,05-06-2015,19:09:14,19:00:00,June,Friday
9311,05-06-2015,19:09:41,19:00:00,June,Friday
9312,05-06-2015,19:25:56,19:00:00,June,Friday
9313,05-06-2015,19:37:05,19:00:00,June,Friday
9314,05-06-2015,19:37:58,19:00:00,June,Friday
9315,05-06-2015,19:39:37,19:00:00,June,Friday
9316,05-06-2015,19:47:11,19:00:00,June,Friday
9317,05-06-2015,19:53:38,19:00:00,June,Friday
9318,05-06-2015,20:07:16,20:00:00,June,Friday
9319,05-06-2015,20:19:04,20:00:00,June,Friday
9320,05-06-2015,20:45:22,20:00:00,June,Friday
9321,05-06-2015,20:58:28,20:00:00,June,Friday
9322,05-06-2015,21:01:25,21:00:00,June,Friday
9323,05-06-2015,21:01:50,21:00:00,June,Friday
9324,05-06-2015,21:14:55,21:00:00,June,Friday
9325,05-06-2015,21:46:10,21:00:00,June,Friday
9326,05-06-2015,22:16:40,22:00:00,June,Friday
9327,05-06-2015,22:20:39,22:00:00,June,Friday
9328,05-06-2015,22:24:34,22:00:00,June,Friday
9329,05-06-2015,23:01:44,23:00:00,June,Friday
9330,06-06-2015,12:27:50,12:00:00,June,Saturday
9331,06-06-2015,12:40:05,12:00:00,June,Saturday
9332,06-06-2015,12:51:31,12:00:00,June,Saturday
9333,06-06-2015,12:57:45,12:00:00,June,Saturday
9334,06-06-2015,13:07:10,13:00:00,June,Saturday
9335,06-06-2015,13:07:30,13:00:00,June,Saturday
9336,06-06-2015,13:15:34,13:00:00,June,Saturday
9337,06-06-2015,13:19:30,13:00:00,June,Saturday
9338,06-06-2015,13:20:41,13:00:00,June,Saturday
9339,06-06-2015,13:41:44,13:00:00,June,Saturday
9340,06-06-2015,13:45:12,13:00:00,June,Saturday
9341,06-06-2015,13:51:51,13:00:00,June,Saturday
9342,06-06-2015,14:04:35,14:00:00,June,Saturday
9343,06-06-2015,14:12:23,14:00:00,June,Saturday
9344,06-06-2015,14:17:20,14:00:00,June,Saturday
9345,06-06-2015,14:43:00,14:00:00,June,Saturday
9346,06-06-2015,15:00:07,15:00:00,June,Saturday
9347,06-06-2015,15:19:33,15:00:00,June,Saturday
9348,06-06-2015,15:40:06,15:00:00,June,Saturday
9349,06-06-2015,15:43:34,15:00:00,June,Saturday
9350,06-06-2015,16:18:05,16:00:00,June,Saturday
9351,06-06-2015,16:32:30,16:00:00,June,Saturday
9352,06-06-2015,16:42:41,16:00:00,June,Saturday
9353,06-06-2015,16:50:05,16:00:00,June,Saturday
9354,06-06-2015,16:59:08,16:00:00,June,Saturday
9355,06-06-2015,17:06:41,17:00:00,June,Saturday
9356,06-06-2015,17:39:19,17:00:00,June,Saturday
9357,06-06-2015,17:48:34,17:00:00,June,Saturday
9358,06-06-2015,17:50:15,17:00:00,June,Saturday
9359,06-06-2015,17:52:06,17:00:00,June,Saturday
9360,06-06-2015,17:53:10,17:00:00,June,Saturday
9361,06-06-2015,17:58:31,17:00:00,June,Saturday
9362,06-06-2015,18:02:38,18:00:00,June,Saturday
9363,06-06-2015,18:12:21,18:00:00,June,Saturday
9364,06-06-2015,18:36:33,18:00:00,June,Saturday
9365,06-06-2015,18:53:28,18:00:00,June,Saturday
9366,06-06-2015,18:54:23,18:00:00,June,Saturday
9367,06-06-2015,18:55:35,18:00:00,June,Saturday
9368,06-06-2015,19:06:46,19:00:00,June,Saturday
9369,06-06-2015,19:06:55,19:00:00,June,Saturday
9370,06-06-2015,19:13:35,19:00:00,June,Saturday
9371,06-06-2015,19:19:13,19:00:00,June,Saturday
9372,06-06-2015,19:22:48,19:00:00,June,Saturday
9373,06-06-2015,19:24:21,19:00:00,June,Saturday
9374,06-06-2015,19:24:48,19:00:00,June,Saturday
9375,06-06-2015,19:29:25,19:00:00,June,Saturday
9376,06-06-2015,19:35:15,19:00:00,June,Saturday
9377,06-06-2015,19:45:32,19:00:00,June,Saturday
9378,06-06-2015,20:04:26,20:00:00,June,Saturday
9379,06-06-2015,20:08:10,20:00:00,June,Saturday
9380,06-06-2015,20:09:05,20:00:00,June,Saturday
9381,06-06-2015,20:37:00,20:00:00,June,Saturday
9382,06-06-2015,20:55:53,20:00:00,June,Saturday
9383,06-06-2015,21:05:28,21:00:00,June,Saturday
9384,06-06-2015,21:10:51,21:00:00,June,Saturday
9385,06-06-2015,21:45:02,21:00:00,June,Saturday
9386,06-06-2015,22:02:50,22:00:00,June,Saturday
9387,06-06-2015,22:04:42,22:00:00,June,Saturday
9388,06-06-2015,22:12:57,22:00:00,June,Saturday
9389,06-06-2015,22:55:29,22:00:00,June,Saturday
9390,06-06-2015,23:02:18,23:00:00,June,Saturday
9391,07-06-2015,11:53:59,11:00:00,June,Sunday
9392,07-06-2015,12:02:47,12:00:00,June,Sunday
9393,07-06-2015,12:35:07,12:00:00,June,Sunday
9394,07-06-2015,12:38:31,12:00:00,June,Sunday
9395,07-06-2015,12:44:38,12:00:00,June,Sunday
9396,07-06-2015,12:45:42,12:00:00,June,Sunday
9397,07-06-2015,13:11:23,13:00:00,June,Sunday
9398,07-06-2015,13:37:18,13:00:00,June,Sunday
9399,07-06-2015,13:46:37,13:00:00,June,Sunday
9400,07-06-2015,14:05:54,14:00:00,June,Sunday
9401,07-06-2015,14:12:34,14:00:00,June,Sunday
9402,07-06-2015,14:29:22,14:00:00,June,Sunday
9403,07-06-2015,14:55:47,14:00:00,June,Sunday
9404,07-06-2015,15:11:49,15:00:00,June,Sunday
9405,07-06-2015,15:30:18,15:00:00,June,Sunday
9406,07-06-2015,15:31:15,15:00:00,June,Sunday
9407,07-06-2015,15:46:15,15:00:00,June,Sunday
9408,07-06-2015,15:48:12,15:00:00,June,Sunday
9409,07-06-2015,15:51:41,15:00:00,June,Sunday
9410,07-06-2015,15:59:43,15:00:00,June,Sunday
9411,07-06-2015,16:06:31,16:00:00,June,Sunday
9412,07-06-2015,16:24:57,16:00:00,June,Sunday
9413,07-06-2015,16:28:28,16:00:00,June,Sunday
9414,07-06-2015,16:32:18,16:00:00,June,Sunday
9415,07-06-2015,16:50:20,16:00:00,June,Sunday
9416,07-06-2015,16:54:40,16:00:00,June,Sunday
9417,07-06-2015,16:58:49,16:00:00,June,Sunday
9418,07-06-2015,17:18:18,17:00:00,June,Sunday
9419,07-06-2015,17:28:15,17:00:00,June,Sunday
9420,07-06-2015,17:32:53,17:00:00,June,Sunday
9421,07-06-2015,17:39:43,17:00:00,June,Sunday
9422,07-06-2015,17:41:11,17:00:00,June,Sunday
9423,07-06-2015,17:46:01,17:00:00,June,Sunday
9424,07-06-2015,17:53:40,17:00:00,June,Sunday
9425,07-06-2015,18:02:14,18:00:00,June,Sunday
9426,07-06-2015,18:04:32,18:00:00,June,Sunday
9427,07-06-2015,18:09:27,18:00:00,June,Sunday
9428,07-06-2015,18:26:06,18:00:00,June,Sunday
9429,07-06-2015,18:29:40,18:00:00,June,Sunday
9430,07-06-2015,18:39:30,18:00:00,June,Sunday
9431,07-06-2015,18:46:17,18:00:00,June,Sunday
9432,07-06-2015,18:50:27,18:00:00,June,Sunday
9433,07-06-2015,18:50:35,18:00:00,June,Sunday
9434,07-06-2015,18:59:13,18:00:00,June,Sunday
9435,07-06-2015,19:11:36,19:00:00,June,Sunday
9436,07-06-2015,19:25:32,19:00:00,June,Sunday
9437,07-06-2015,19:25:37,19:00:00,June,Sunday
9438,07-06-2015,19:43:41,19:00:00,June,Sunday
9439,07-06-2015,20:28:24,20:00:00,June,Sunday
9440,07-06-2015,20:31:06,20:00:00,June,Sunday
9441,07-06-2015,21:07:28,21:00:00,June,Sunday
9442,07-06-2015,21:14:20,21:00:00,June,Sunday
9443,07-06-2015,21:31:49,21:00:00,June,Sunday
9444,07-06-2015,22:15:53,22:00:00,June,Sunday
9445,07-06-2015,22:17:59,22:00:00,June,Sunday
9446,08-06-2015,11:40:54,11:00:00,June,Monday
9447,08-06-2015,11:53:59,11:00:00,June,Monday
9448,08-06-2015,11:55:57,11:00:00,June,Monday
9449,08-06-2015,11:59:07,11:00:00,June,Monday
9450,08-06-2015,12:00:36,12:00:00,June,Monday
9451,08-06-2015,12:11:20,12:00:00,June,Monday
9452,08-06-2015,12:28:43,12:00:00,June,Monday
9453,08-06-2015,12:31:45,12:00:00,June,Monday
9454,08-06-2015,12:32:42,12:00:00,June,Monday
9455,08-06-2015,12:36:47,12:00:00,June,Monday
9456,08-06-2015,12:42:00,12:00:00,June,Monday
9457,08-06-2015,12:50:34,12:00:00,June,Monday
9458,08-06-2015,12:57:08,12:00:00,June,Monday
9459,08-06-2015,13:01:19,13:00:00,June,Monday
9460,08-06-2015,13:04:04,13:00:00,June,Monday
9461,08-06-2015,13:05:41,13:00:00,June,Monday
9462,08-06-2015,13:26:34,13:00:00,June,Monday
9463,08-06-2015,13:26:37,13:00:00,June,Monday
9464,08-06-2015,13:30:45,13:00:00,June,Monday
9465,08-06-2015,13:59:54,13:00:00,June,Monday
9466,08-06-2015,14:04:07,14:00:00,June,Monday
9467,08-06-2015,14:25:49,14:00:00,June,Monday
9468,08-06-2015,14:44:15,14:00:00,June,Monday
9469,08-06-2015,14:46:09,14:00:00,June,Monday
9470,08-06-2015,15:48:26,15:00:00,June,Monday
9471,08-06-2015,16:09:26,16:00:00,June,Monday
9472,08-06-2015,16:20:45,16:00:00,June,Monday
9473,08-06-2015,16:48:08,16:00:00,June,Monday
9474,08-06-2015,17:07:59,17:00:00,June,Monday
9475,08-06-2015,17:08:53,17:00:00,June,Monday
9476,08-06-2015,17:19:12,17:00:00,June,Monday
9477,08-06-2015,17:28:27,17:00:00,June,Monday
9478,08-06-2015,17:36:57,17:00:00,June,Monday
9479,08-06-2015,17:44:00,17:00:00,June,Monday
9480,08-06-2015,17:56:11,17:00:00,June,Monday
9481,08-06-2015,17:56:13,17:00:00,June,Monday
9482,08-06-2015,18:00:24,18:00:00,June,Monday
9483,08-06-2015,18:03:51,18:00:00,June,Monday
9484,08-06-2015,18:20:09,18:00:00,June,Monday
9485,08-06-2015,18:21:42,18:00:00,June,Monday
9486,08-06-2015,18:30:53,18:00:00,June,Monday
9487,08-06-2015,18:30:58,18:00:00,June,Monday
9488,08-06-2015,18:37:28,18:00:00,June,Monday
9489,08-06-2015,18:38:39,18:00:00,June,Monday
9490,08-06-2015,18:46:41,18:00:00,June,Monday
9491,08-06-2015,18:48:31,18:00:00,June,Monday
9492,08-06-2015,18:55:02,18:00:00,June,Monday
9493,08-06-2015,18:59:40,18:00:00,June,Monday
9494,08-06-2015,19:15:17,19:00:00,June,Monday
9495,08-06-2015,19:15:41,19:00:00,June,Monday
9496,08-06-2015,19:24:02,19:00:00,June,Monday
9497,08-06-2015,19:53:37,19:00:00,June,Monday
9498,08-06-2015,20:23:58,20:00:00,June,Monday
9499,08-06-2015,20:24:05,20:00:00,June,Monday
9500,08-06-2015,20:35:11,20:00:00,June,Monday
9501,08-06-2015,21:06:29,21:00:00,June,Monday
9502,08-06-2015,21:47:59,21:00:00,June,Monday
9503,08-06-2015,22:23:26,22:00:00,June,Monday
9504,09-06-2015,11:40:29,11:00:00,June,Tuesday
9505,09-06-2015,11:50:09,11:00:00,June,Tuesday
9506,09-06-2015,11:55:15,11:00:00,June,Tuesday
9507,09-06-2015,12:06:20,12:00:00,June,Tuesday
9508,09-06-2015,12:07:38,12:00:00,June,Tuesday
9509,09-06-2015,12:07:47,12:00:00,June,Tuesday
9510,09-06-2015,12:08:41,12:00:00,June,Tuesday
9511,09-06-2015,12:11:21,12:00:00,June,Tuesday
9512,09-06-2015,12:29:59,12:00:00,June,Tuesday
9513,09-06-2015,12:42:51,12:00:00,June,Tuesday
9514,09-06-2015,12:43:48,12:00:00,June,Tuesday
9515,09-06-2015,12:46:36,12:00:00,June,Tuesday
9516,09-06-2015,12:52:00,12:00:00,June,Tuesday
9517,09-06-2015,12:56:24,12:00:00,June,Tuesday
9518,09-06-2015,12:58:08,12:00:00,June,Tuesday
9519,09-06-2015,13:15:21,13:00:00,June,Tuesday
9520,09-06-2015,13:19:08,13:00:00,June,Tuesday
9521,09-06-2015,13:19:38,13:00:00,June,Tuesday
9522,09-06-2015,13:24:58,13:00:00,June,Tuesday
9523,09-06-2015,13:25:32,13:00:00,June,Tuesday
9524,09-06-2015,13:48:24,13:00:00,June,Tuesday
9525,09-06-2015,14:03:08,14:00:00,June,Tuesday
9526,09-06-2015,14:05:58,14:00:00,June,Tuesday
9527,09-06-2015,14:17:24,14:00:00,June,Tuesday
9528,09-06-2015,14:23:35,14:00:00,June,Tuesday
9529,09-06-2015,14:29:07,14:00:00,June,Tuesday
9530,09-06-2015,14:38:58,14:00:00,June,Tuesday
9531,09-06-2015,14:43:18,14:00:00,June,Tuesday
9532,09-06-2015,14:49:14,14:00:00,June,Tuesday
9533,09-06-2015,14:59:23,14:00:00,June,Tuesday
9534,09-06-2015,15:08:04,15:00:00,June,Tuesday
9535,09-06-2015,15:15:45,15:00:00,June,Tuesday
9536,09-06-2015,16:06:53,16:00:00,June,Tuesday
9537,09-06-2015,16:22:01,16:00:00,June,Tuesday
9538,09-06-2015,16:27:25,16:00:00,June,Tuesday
9539,09-06-2015,16:33:42,16:00:00,June,Tuesday
9540,09-06-2015,16:33:45,16:00:00,June,Tuesday
9541,09-06-2015,16:46:56,16:00:00,June,Tuesday
9542,09-06-2015,17:00:19,17:00:00,June,Tuesday
9543,09-06-2015,17:05:58,17:00:00,June,Tuesday
9544,09-06-2015,17:08:20,17:00:00,June,Tuesday
9545,09-06-2015,17:14:17,17:00:00,June,Tuesday
9546,09-06-2015,17:20:30,17:00:00,June,Tuesday
9547,09-06-2015,17:29:10,17:00:00,June,Tuesday
9548,09-06-2015,17:34:42,17:00:00,June,Tuesday
9549,09-06-2015,17:47:42,17:00:00,June,Tuesday
9550,09-06-2015,17:51:14,17:00:00,June,Tuesday
9551,09-06-2015,18:21:43,18:00:00,June,Tuesday
9552,09-06-2015,18:30:00,18:00:00,June,Tuesday
9553,09-06-2015,18:49:09,18:00:00,June,Tuesday
9554,09-06-2015,18:59:04,18:00:00,June,Tuesday
9555,09-06-2015,19:09:39,19:00:00,June,Tuesday
9556,09-06-2015,19:19:31,19:00:00,June,Tuesday
9557,09-06-2015,19:24:11,19:00:00,June,Tuesday
9558,09-06-2015,19:27:17,19:00:00,June,Tuesday
9559,09-06-2015,20:06:09,20:00:00,June,Tuesday
9560,09-06-2015,20:11:07,20:00:00,June,Tuesday
9561,09-06-2015,20:17:22,20:00:00,June,Tuesday
9562,09-06-2015,20:18:13,20:00:00,June,Tuesday
9563,09-06-2015,20:42:21,20:00:00,June,Tuesday
9564,09-06-2015,20:53:24,20:00:00,June,Tuesday
9565,09-06-2015,20:58:15,20:00:00,June,Tuesday
9566,09-06-2015,21:03:53,21:00:00,June,Tuesday
9567,09-06-2015,21:42:20,21:00:00,June,Tuesday
9568,09-06-2015,21:57:40,21:00:00,June,Tuesday
9569,10-06-2015,11:42:13,11:00:00,June,Wednesday
9570,10-06-2015,11:43:17,11:00:00,June,Wednesday
9571,10-06-2015,11:49:26,11:00:00,June,Wednesday
9572,10-06-2015,12:01:19,12:00:00,June,Wednesday
9573,10-06-2015,12:06:00,12:00:00,June,Wednesday
9574,10-06-2015,12:13:01,12:00:00,June,Wednesday
9575,10-06-2015,12:20:23,12:00:00,June,Wednesday
9576,10-06-2015,12:27:17,12:00:00,June,Wednesday
9577,10-06-2015,12:31:07,12:00:00,June,Wednesday
9578,10-06-2015,12:33:07,12:00:00,June,Wednesday
9579,10-06-2015,12:38:34,12:00:00,June,Wednesday
9580,10-06-2015,12:44:49,12:00:00,June,Wednesday
9581,10-06-2015,12:50:18,12:00:00,June,Wednesday
9582,10-06-2015,12:55:46,12:00:00,June,Wednesday
9583,10-06-2015,13:06:28,13:00:00,June,Wednesday
9584,10-06-2015,13:06:29,13:00:00,June,Wednesday
9585,10-06-2015,13:09:37,13:00:00,June,Wednesday
9586,10-06-2015,13:15:21,13:00:00,June,Wednesday
9587,10-06-2015,13:17:50,13:00:00,June,Wednesday
9588,10-06-2015,13:19:56,13:00:00,June,Wednesday
9589,10-06-2015,13:34:03,13:00:00,June,Wednesday
9590,10-06-2015,13:34:29,13:00:00,June,Wednesday
9591,10-06-2015,13:56:58,13:00:00,June,Wednesday
9592,10-06-2015,14:19:49,14:00:00,June,Wednesday
9593,10-06-2015,14:22:15,14:00:00,June,Wednesday
9594,10-06-2015,14:40:05,14:00:00,June,Wednesday
9595,10-06-2015,15:33:02,15:00:00,June,Wednesday
9596,10-06-2015,15:55:45,15:00:00,June,Wednesday
9597,10-06-2015,15:58:00,15:00:00,June,Wednesday
9598,10-06-2015,16:05:13,16:00:00,June,Wednesday
9599,10-06-2015,16:08:07,16:00:00,June,Wednesday
9600,10-06-2015,16:28:19,16:00:00,June,Wednesday
9601,10-06-2015,16:34:20,16:00:00,June,Wednesday
9602,10-06-2015,17:03:57,17:00:00,June,Wednesday
9603,10-06-2015,17:15:36,17:00:00,June,Wednesday
9604,10-06-2015,17:32:37,17:00:00,June,Wednesday
9605,10-06-2015,17:34:14,17:00:00,June,Wednesday
9606,10-06-2015,17:36:12,17:00:00,June,Wednesday
9607,10-06-2015,18:00:23,18:00:00,June,Wednesday
9608,10-06-2015,18:05:08,18:00:00,June,Wednesday
9609,10-06-2015,18:09:00,18:00:00,June,Wednesday
9610,10-06-2015,18:18:42,18:00:00,June,Wednesday
9611,10-06-2015,18:23:15,18:00:00,June,Wednesday
9612,10-06-2015,18:25:11,18:00:00,June,Wednesday
9613,10-06-2015,18:49:11,18:00:00,June,Wednesday
9614,10-06-2015,18:49:28,18:00:00,June,Wednesday
9615,10-06-2015,18:56:45,18:00:00,June,Wednesday
9616,10-06-2015,19:10:03,19:00:00,June,Wednesday
9617,10-06-2015,19:44:27,19:00:00,June,Wednesday
9618,10-06-2015,20:16:51,20:00:00,June,Wednesday
9619,10-06-2015,20:26:35,20:00:00,June,Wednesday
9620,10-06-2015,21:45:01,21:00:00,June,Wednesday
9621,10-06-2015,22:10:55,22:00:00,June,Wednesday
9622,10-06-2015,22:29:03,22:00:00,June,Wednesday
9623,11-06-2015,11:25:26,11:00:00,June,Thursday
9624,11-06-2015,11:35:49,11:00:00,June,Thursday
9625,11-06-2015,11:40:54,11:00:00,June,Thursday
9626,11-06-2015,11:58:25,11:00:00,June,Thursday
9627,11-06-2015,12:01:33,12:00:00,June,Thursday
9628,11-06-2015,12:03:40,12:00:00,June,Thursday
9629,11-06-2015,12:11:07,12:00:00,June,Thursday
9630,11-06-2015,12:12:58,12:00:00,June,Thursday
9631,11-06-2015,12:18:23,12:00:00,June,Thursday
9632,11-06-2015,12:26:10,12:00:00,June,Thursday
9633,11-06-2015,12:50:57,12:00:00,June,Thursday
9634,11-06-2015,12:52:36,12:00:00,June,Thursday
9635,11-06-2015,12:59:19,12:00:00,June,Thursday
9636,11-06-2015,13:06:58,13:00:00,June,Thursday
9637,11-06-2015,13:11:46,13:00:00,June,Thursday
9638,11-06-2015,13:13:03,13:00:00,June,Thursday
9639,11-06-2015,13:24:09,13:00:00,June,Thursday
9640,11-06-2015,13:24:50,13:00:00,June,Thursday
9641,11-06-2015,13:26:40,13:00:00,June,Thursday
9642,11-06-2015,13:34:07,13:00:00,June,Thursday
9643,11-06-2015,13:40:06,13:00:00,June,Thursday
9644,11-06-2015,13:56:49,13:00:00,June,Thursday
9645,11-06-2015,14:08:01,14:00:00,June,Thursday
9646,11-06-2015,14:25:16,14:00:00,June,Thursday
9647,11-06-2015,14:26:07,14:00:00,June,Thursday
9648,11-06-2015,14:31:52,14:00:00,June,Thursday
9649,11-06-2015,14:50:04,14:00:00,June,Thursday
9650,11-06-2015,14:53:12,14:00:00,June,Thursday
9651,11-06-2015,15:24:50,15:00:00,June,Thursday
9652,11-06-2015,15:25:11,15:00:00,June,Thursday
9653,11-06-2015,15:57:56,15:00:00,June,Thursday
9654,11-06-2015,15:58:18,15:00:00,June,Thursday
9655,11-06-2015,16:01:50,16:00:00,June,Thursday
9656,11-06-2015,16:09:55,16:00:00,June,Thursday
9657,11-06-2015,16:13:21,16:00:00,June,Thursday
9658,11-06-2015,16:26:54,16:00:00,June,Thursday
9659,11-06-2015,16:33:54,16:00:00,June,Thursday
9660,11-06-2015,16:39:15,16:00:00,June,Thursday
9661,11-06-2015,17:15:03,17:00:00,June,Thursday
9662,11-06-2015,17:26:40,17:00:00,June,Thursday
9663,11-06-2015,17:28:39,17:00:00,June,Thursday
9664,11-06-2015,17:33:45,17:00:00,June,Thursday
9665,11-06-2015,17:35:20,17:00:00,June,Thursday
9666,11-06-2015,17:45:47,17:00:00,June,Thursday
9667,11-06-2015,17:47:35,17:00:00,June,Thursday
9668,11-06-2015,18:05:41,18:00:00,June,Thursday
9669,11-06-2015,18:14:01,18:00:00,June,Thursday
9670,11-06-2015,18:17:23,18:00:00,June,Thursday
9671,11-06-2015,18:17:33,18:00:00,June,Thursday
9672,11-06-2015,18:19:52,18:00:00,June,Thursday
9673,11-06-2015,18:21:54,18:00:00,June,Thursday
9674,11-06-2015,18:30:26,18:00:00,June,Thursday
9675,11-06-2015,18:42:40,18:00:00,June,Thursday
9676,11-06-2015,19:14:04,19:00:00,June,Thursday
9677,11-06-2015,19:31:08,19:00:00,June,Thursday
9678,11-06-2015,19:56:19,19:00:00,June,Thursday
9679,11-06-2015,20:02:12,20:00:00,June,Thursday
9680,11-06-2015,20:02:18,20:00:00,June,Thursday
9681,11-06-2015,20:04:43,20:00:00,June,Thursday
9682,11-06-2015,20:07:34,20:00:00,June,Thursday
9683,11-06-2015,20:10:05,20:00:00,June,Thursday
9684,11-06-2015,20:12:31,20:00:00,June,Thursday
9685,11-06-2015,20:33:52,20:00:00,June,Thursday
9686,11-06-2015,21:03:42,21:00:00,June,Thursday
9687,11-06-2015,21:04:43,21:00:00,June,Thursday
9688,11-06-2015,21:15:19,21:00:00,June,Thursday
9689,11-06-2015,21:23:36,21:00:00,June,Thursday
9690,11-06-2015,21:43:38,21:00:00,June,Thursday
9691,12-06-2015,11:30:52,11:00:00,June,Friday
9692,12-06-2015,12:06:28,12:00:00,June,Friday
9693,12-06-2015,12:09:32,12:00:00,June,Friday
9694,12-06-2015,12:14:32,12:00:00,June,Friday
9695,12-06-2015,12:28:13,12:00:00,June,Friday
9696,12-06-2015,12:31:47,12:00:00,June,Friday
9697,12-06-2015,12:35:52,12:00:00,June,Friday
9698,12-06-2015,12:48:33,12:00:00,June,Friday
9699,12-06-2015,12:58:48,12:00:00,June,Friday
9700,12-06-2015,13:02:40,13:00:00,June,Friday
9701,12-06-2015,13:08:40,13:00:00,June,Friday
9702,12-06-2015,13:10:02,13:00:00,June,Friday
9703,12-06-2015,13:18:44,13:00:00,June,Friday
9704,12-06-2015,13:20:00,13:00:00,June,Friday
9705,12-06-2015,13:28:13,13:00:00,June,Friday
9706,12-06-2015,14:01:35,14:00:00,June,Friday
9707,12-06-2015,14:03:44,14:00:00,June,Friday
9708,12-06-2015,14:10:55,14:00:00,June,Friday
9709,12-06-2015,14:23:47,14:00:00,June,Friday
9710,12-06-2015,14:34:06,14:00:00,June,Friday
9711,12-06-2015,14:47:39,14:00:00,June,Friday
9712,12-06-2015,15:17:32,15:00:00,June,Friday
9713,12-06-2015,15:29:38,15:00:00,June,Friday
9714,12-06-2015,15:32:54,15:00:00,June,Friday
9715,12-06-2015,15:37:01,15:00:00,June,Friday
9716,12-06-2015,15:39:41,15:00:00,June,Friday
9717,12-06-2015,15:40:15,15:00:00,June,Friday
9718,12-06-2015,15:52:38,15:00:00,June,Friday
9719,12-06-2015,15:54:59,15:00:00,June,Friday
9720,12-06-2015,16:16:31,16:00:00,June,Friday
9721,12-06-2015,16:24:25,16:00:00,June,Friday
9722,12-06-2015,16:28:57,16:00:00,June,Friday
9723,12-06-2015,16:55:31,16:00:00,June,Friday
9724,12-06-2015,17:08:22,17:00:00,June,Friday
9725,12-06-2015,17:12:23,17:00:00,June,Friday
9726,12-06-2015,17:13:43,17:00:00,June,Friday
9727,12-06-2015,17:25:15,17:00:00,June,Friday
9728,12-06-2015,17:39:20,17:00:00,June,Friday
9729,12-06-2015,17:41:15,17:00:00,June,Friday
9730,12-06-2015,17:59:29,17:00:00,June,Friday
9731,12-06-2015,18:08:14,18:00:00,June,Friday
9732,12-06-2015,18:18:37,18:00:00,June,Friday
9733,12-06-2015,18:35:50,18:00:00,June,Friday
9734,12-06-2015,18:43:49,18:00:00,June,Friday
9735,12-06-2015,18:53:08,18:00:00,June,Friday
9736,12-06-2015,19:07:21,19:00:00,June,Friday
9737,12-06-2015,19:20:18,19:00:00,June,Friday
9738,12-06-2015,19:20:22,19:00:00,June,Friday
9739,12-06-2015,19:58:13,19:00:00,June,Friday
9740,12-06-2015,20:00:30,20:00:00,June,Friday
9741,12-06-2015,20:01:57,20:00:00,June,Friday
9742,12-06-2015,20:05:46,20:00:00,June,Friday
9743,12-06-2015,20:12:19,20:00:00,June,Friday
9744,12-06-2015,20:15:45,20:00:00,June,Friday
9745,12-06-2015,20:19:07,20:00:00,June,Friday
9746,12-06-2015,20:28:28,20:00:00,June,Friday
9747,12-06-2015,20:30:35,20:00:00,June,Friday
9748,12-06-2015,20:51:01,20:00:00,June,Friday
9749,12-06-2015,21:32:06,21:00:00,June,Friday
9750,12-06-2015,21:32:54,21:00:00,June,Friday
9751,12-06-2015,22:26:52,22:00:00,June,Friday
9752,13-06-2015,12:23:13,12:00:00,June,Saturday
9753,13-06-2015,12:39:22,12:00:00,June,Saturday
9754,13-06-2015,12:54:38,12:00:00,June,Saturday
9755,13-06-2015,13:02:09,13:00:00,June,Saturday
9756,13-06-2015,13:02:45,13:00:00,June,Saturday
9757,13-06-2015,13:03:20,13:00:00,June,Saturday
9758,13-06-2015,13:15:30,13:00:00,June,Saturday
9759,13-06-2015,13:17:54,13:00:00,June,Saturday
9760,13-06-2015,13:26:22,13:00:00,June,Saturday
9761,13-06-2015,13:40:36,13:00:00,June,Saturday
9762,13-06-2015,13:57:43,13:00:00,June,Saturday
9763,13-06-2015,14:39:25,14:00:00,June,Saturday
9764,13-06-2015,14:51:27,14:00:00,June,Saturday
9765,13-06-2015,14:52:18,14:00:00,June,Saturday
9766,13-06-2015,14:54:51,14:00:00,June,Saturday
9767,13-06-2015,14:59:22,14:00:00,June,Saturday
9768,13-06-2015,15:15:14,15:00:00,June,Saturday
9769,13-06-2015,16:07:15,16:00:00,June,Saturday
9770,13-06-2015,16:09:25,16:00:00,June,Saturday
9771,13-06-2015,16:11:12,16:00:00,June,Saturday
9772,13-06-2015,16:14:58,16:00:00,June,Saturday
9773,13-06-2015,16:17:30,16:00:00,June,Saturday
9774,13-06-2015,16:40:24,16:00:00,June,Saturday
9775,13-06-2015,16:40:44,16:00:00,June,Saturday
9776,13-06-2015,16:44:37,16:00:00,June,Saturday
9777,13-06-2015,16:58:52,16:00:00,June,Saturday
9778,13-06-2015,17:01:55,17:00:00,June,Saturday
9779,13-06-2015,17:15:14,17:00:00,June,Saturday
9780,13-06-2015,17:42:36,17:00:00,June,Saturday
9781,13-06-2015,17:47:28,17:00:00,June,Saturday
9782,13-06-2015,18:14:37,18:00:00,June,Saturday
9783,13-06-2015,18:15:08,18:00:00,June,Saturday
9784,13-06-2015,18:16:54,18:00:00,June,Saturday
9785,13-06-2015,18:17:12,18:00:00,June,Saturday
9786,13-06-2015,18:19:17,18:00:00,June,Saturday
9787,13-06-2015,18:20:30,18:00:00,June,Saturday
9788,13-06-2015,18:25:56,18:00:00,June,Saturday
9789,13-06-2015,18:47:01,18:00:00,June,Saturday
